sku,title,price,comments,rating,shop,brand,category,specs,images,comment_samples,params,url,crawl_time,source_type,source_url,source_html_path,quality_score
100197491084,ROG幻X 2025 锐龙AI MAX 13.4英寸 触控二合一游戏本笔记本电脑(R AI MAX+ 395 128G 1T 2.5K 180Hz),21884.01,2000,98,玩家国度ROG京东自营旗舰店,ROG,笔记本电脑,MAX 390 8050S; MAX+ 395 8060S; 32G 1TB高速固态硬盘; 128G 1TB高速固态硬盘; 2.5K 180Hz P3广色域,https://img30.360buyimg.com/popshop/jfs/t1/187840/7/6/496934/60852791E070d49f0/f52f9e2c31a708a4.gif | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/455710/39/16840/184698/6a3bdb89Ff3e759ef/008332032098a1a7.jpg.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://m.360buyimg.com/ceco/jfs/t1/340165/4/74/186934/68a82a33Fcd9e14ba/c43b1eacd789381a.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100197491084.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100197491084.html,storage/raw_html/笔记本电脑/100197491084.html,100
100244586613,华硕灵耀14 Air 2026全新第三代酷睿Ultra7 2.8K 1100nits OLED超薄14英寸1.1cm AI笔记本电脑,11929.01,500,99,华硕京东自营官方旗舰店,华硕（ASUS）,笔记本电脑,雪域白; 山岚灰; 14寸 Ultra7-356H 32G 1T,https://img30.360buyimg.com/popshop/jfs/t1/227446/17/35829/5499/6763b7d5F35f5d671/0dce3b24eef19e3a.png | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/465350/21/5299/114792/6a3e34d7F38348f8d/0083320320f7206e.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/398349/18/3116/86286/699d71b2F4ed54d2e/00833203205eaddf.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/394633/21/14630/106384/699d71b2F3a2ba218/0083320320df4239.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100244586613.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100244586613.html,storage/raw_html/笔记本电脑/100244586613.html,100
100245296825,联想YOGA Pro 15 Aura  15.3笔记本3代Ultra7-356H RTX5060 32G1T 2.5k165Hz触控OLED 妙笔 国补,13799.03,5000,97,联想京东自营旗舰店,联想（Lenovo）,笔记本电脑,政府补贴价; YOGA Pro-专业创作; YOGA Air -轻薄长续航; YOGA 翻转-百变形态; YOGA Air 14 Ultra - 975g超轻薄; 50系独显-YOGA Pro 16 Aura; 50系独显-YOGA Pro 16 Aura 触控; 50系独显-YOGA Pro 15 Aura; 50系独显-YOGA Pro 15 Aura 触控; 酷睿2代Ultra9 32G 1T RTX5060,https://img30.360buyimg.com/popshop/jfs/t1/112555/40/8269/35265/5eccde31E740602fa/b03c8e74d483c402.gif | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/463325/24/6051/103357/6a3ba5e5F3b484c66/0083320320d18d41.png.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/455758/32/1717/89032/6a27c1e3Fceb0556e/008332032040f7d3.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100245296825.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100245296825.html,storage/raw_html/笔记本电脑/100245296825.html,100
100360533406,ThinkPad联想笔记本电脑ThinkBook16+ 2026 AI全能本 英特尔酷睿Ultra7 356H RTX5070 32G 3.2K月神灰,16914.01,20000,98,ThinkPad京东自营旗舰店,ThinkPad,笔记本电脑,【AI轻薄】14英寸Ultra; 【AI大屏】16英寸Ultra; 【独显性能版】16寸Ultra; 【性价比轻薄】14英寸酷睿; 【2026新品】16+ 3.2K 50系显卡; 16+ 3.2K 50系显卡; U7 356H RTX5060 32G 1T 灰; U7 356H RTX5060 32G 1T 白; U9 386H RTX5060 32G 1T 灰; U9 386H RTX5060 32G 1T 白,https://img30.360buyimg.com/popshop/jfs/t1/154441/34/11587/448970/5fe560dfEeb16bace/4e94c811ff022e6b.gif | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img10.360buyimg.com/imagetools/jfs/t1/282601/12/13228/557/67ebab9fFa2d58ceb/c9bc35c70619faa0.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/453022/28/20340/117824/6a3d0fb8F1b524daf/00833203204b2528.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/441081/38/11273/68604/6a195292Fcd6016c6/0083320320ec3d6a.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/441134/18/12144/60307/6a195293Fd65f2e6f/008332032007f244.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100360533406.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100360533406.html,storage/raw_html/笔记本电脑/100360533406.html,100
100254217567,ThinkPad X1 Carbon 2026 Aura AI全能本 酷睿Ultra7 356H 全互联商务办公笔记本电脑32G 1T 2.8K 国家补贴,18603.02,5000,97,ThinkPad京东自营旗舰店,ThinkPad,笔记本电脑,政府补贴价; X1 Carbon商务旗舰本; X1 Carbon Ultra系列 AIPC; 新款3代U5 325 32G 1T 内置4G; 新款3代U7 356H 32G 1T 内置4G; 新款3代U7 356H 32G 1T 专业版; 无货; 新款3代U X7 358H 64G 1T 内置4G; 新款3代U X7 358H 64G 2T 专业版; 无货,https://img30.360buyimg.com/popshop/jfs/t1/154441/34/11587/448970/5fe560dfEeb16bace/4e94c811ff022e6b.gif | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img10.360buyimg.com/imagetools/jfs/t1/282601/12/13228/557/67ebab9fFa2d58ceb/c9bc35c70619faa0.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/460790/34/11236/105735/6a3d11dbF0b2b0a25/00833203208a37af.jpg.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/422069/13/7964/216636/69e57ffdF2a806575/00833e83e866234e.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100254217567.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100254217567.html,storage/raw_html/笔记本电脑/100254217567.html,100
100254581837,华硕ProArt创16 AI全能笔记本电脑 锐龙AI 9 HX370 RTX5080 64G 2T 4K 120Hz 双层触控OLED,29044.01,2000,98,华硕京东自营官方旗舰店,华硕（ASUS）,笔记本电脑,政府补贴价; ProArt创16; 32G 2T RTX5060; 64G 2T RTX5070; 64G 2T RTX5080; 64G 2T RTX5090; 64G 4T RTX5090; 无货,https://img30.360buyimg.com/popshop/jfs/t1/227446/17/35829/5499/6763b7d5F35f5d671/0dce3b24eef19e3a.png | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/458875/25/16077/159721/6a3e35e2F1373661a/008332032047db3b.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/427220/5/7840/79512/69f1c8d0F29c4719e/00833203206e152a.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/423875/31/19114/95953/69f1c8d0F2a01f902/008332032039020d.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100254581837.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100254581837.html,storage/raw_html/笔记本电脑/100254581837.html,100
100098060303,beats Solo Buds 真无线耳机【礼物】 蓝牙耳机  适用华为苹果耳机  晶透红,398.7,50000,89,Beats京东自营旗舰店,beats,耳机,补贴领后价; Beats Solo Buds; Beats Solo Buds 【礼盒款】; 哑光白【京东专款】; 晶透红; 风云灰; 哑光黑; 极光紫,https://img30.360buyimg.com/popshop/jfs/t1/141571/26/18279/10843/6062e297E8235ae7e/b088acb4f4d39de9.png | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/462258/13/8208/90260/6a3bac38F0cc1a695/0083320320b2b9e9.jpg.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/441882/13/13009/119059/6a2363b4Fb62a6b0c/00833203203a301b.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100098060303.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100098060303.html,storage/raw_html/耳机/100098060303.html,100
100123326049,Apple/苹果 AirPods 4(支持主动降噪)  图文定制版（支持定制毕业季限定款）毕业礼物,1188.9,1000000,97,Apple产品京东自营旗舰店,Apple,耳机,补贴领后价; AirPods Pro【三代】; AirPods【第四代】; AirPods Max 2; AirPods Max; AirPods 4 降噪款; AirPods 4; 公开版; 图文定制版（可定制毕业季限定款）; 充电线套装版,https://img30.360buyimg.com/popshop/jfs/t1/209877/3/25564/7869/62fdebabEdceae4a7/0d757d8076b98466.jpg | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img10.360buyimg.com/imagetools/jfs/t1/282601/12/13228/557/67ebab9fFa2d58ceb/c9bc35c70619faa0.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/462311/17/4160/148453/6a37f2cbFcf4ce515/00835dc5dcc0d3d5.png.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/386933/14/16519/35119/6976e6dcF6cf16d30/0083320320ce77ee.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/392697/28/2661/35586/6976e6dcF7916a3d1/0083320320d46e92.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100123326049.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100123326049.html,storage/raw_html/耳机/100123326049.html,100
100230122841,华为 nova 15 Ultra 512GB 零度白麒麟9系芯片前后红枫影像6.8mm超薄机身 天通北斗双卫星通信华为手机,3081.01,20000,98,华为京东自营旗舰店,华为（HUAWEI）,手机,国补领后价; nova 15 Ultra; nova 15 Pro; nova 15; 好搭紫; 带感绿; 零度白; 幻夜黑; 256GB 昆仑玻璃; 512GB 昆仑玻璃,https://img30.360buyimg.com/popshop/jfs/t1/208498/40/48773/28554/673c4ac1F03006d2b/2d92d9950cb919db.png | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/456478/9/16471/91029/6a3e3bfeF2a8caf6c/008350050038d157.png.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/385050/10/16235/58951/6968c116Ff0283107/0083320320269ca5.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100230122841.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100230122841.html,storage/raw_html/手机/100230122841.html,100
100230122963,华为 nova 15 Ultra 512GB 好搭紫麒麟9系芯片前后红枫影像6.8mm超薄机身 天通北斗双卫星通信华为手机,3081.01,20000,98,华为京东自营旗舰店,华为（HUAWEI）,手机,国补领后价; nova 15 Ultra; nova 15 Pro; nova 15; 好搭紫; 带感绿; 零度白; 幻夜黑; 256GB 昆仑玻璃; 512GB 昆仑玻璃,https://img30.360buyimg.com/popshop/jfs/t1/208498/40/48773/28554/673c4ac1F03006d2b/2d92d9950cb919db.png | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/460283/22/11782/98415/6a3e3bf9F4afdc124/0083500500b69aa5.png.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/387080/19/7708/58951/6968c11dF4c2d466f/0083320320a3d735.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100230122963.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100230122963.html,storage/raw_html/手机/100230122963.html,100
100231090945,荣耀WIN 16+1TB 快开黑 第五代骁龙8至尊版 荣耀东风涡轮散热 10000mAh电池 AI 游戏手机,4722.51,10000,99,荣耀京东自营旗舰店,荣耀（HONOR）,手机,国补领后价; 【新品上市】荣耀WIN RT; 【新品上市】荣耀WIN; 荣耀GT Pro; 快开黑; 指定赢; 无货; 不怕蓝; 无货; 12GB+256GB,https://img30.360buyimg.com/popshop/jfs/t1/6997/27/5197/8479/5bdbedb6Eb8e2ff7f/ebc913b8c18a58e0.jpg | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t20280623/458906/18/11864/85805/6a3b8c7aFf1f3a216/0a023203201f1726.jpg.avif | https://img12.360buyimg.com/imagetools/jfs/t1/268427/6/7334/5868/677778bfFdfcd1873/09c35cebfaf51498.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/379206/27/12563/127337/694d2bc1Fa03af74a/6e934bbc0e422ef2.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100231090945.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100231090945.html,storage/raw_html/手机/100231090945.html,100
100232677443,荣耀Power2 12+512 幻夜黑 10080mAh青海湖电池 天玑8500 Elite 电梯信号 5G AI 长续航手机,2536.41,50000,98,荣耀京东自营旗舰店,荣耀（HONOR）,手机,国补领后价; 幻夜黑; 雪原白; 旭日橙; 12GB+256GB; 12GB+512GB; 官方标配,https://img30.360buyimg.com/popshop/jfs/t1/6997/27/5197/8479/5bdbedb6Eb8e2ff7f/ebc913b8c18a58e0.jpg | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t20280617/453259/10/15820/82950/6a340c0dFd70a558e/0a0232032028e67b.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/394719/12/3190/98156/69829e6fF51cc69cc/008332032097544e.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/379525/15/20548/90886/695baf36Fdfaba6aa/4b98d65776273790.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100232677443.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100232677443.html,storage/raw_html/手机/100232677443.html,100
100232782603,华为 nova 15 256GB 零度白 麒麟8020芯片 多焦段红枫影像 鸿蒙AI 臻彩OLED直屏华为手机【赠话费券】,1859.6,2000,99,京东手机自营旗舰店,华为（HUAWEI）,手机,国补领后价; nova13Pro高性价比; nova15; nova15Pro; nova15Ultra; 带感绿; 好搭紫; 零度白; 幻夜黑; 256GB,https://img30.360buyimg.com/popshop/jfs/t1/194900/22/46136/6610/66597531F40a26a43/cc644e204f93fb3b.jpg | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t20280623/463324/11/6002/49983/6a3b9b95Fa34a82dc/0a023203205c97b6.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/375392/37/19636/67001/6948e545F8ba5517e/a2812af0b1f9ef97.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/375942/4/14380/63273/6948e544Fd00cb5ca/bbdf3ffe28999c81.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100232782603.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100232782603.html,storage/raw_html/手机/100232782603.html,100
100256175521,Apple【需录开箱视频】iPhone17PM2TB 美版无锁/零售机标准双esim卡免费开实体卡槽 深蓝色【无充电线】,11240.01,200,98,京东数码海外自营旗舰店,Apple,手机,【美版资源机】银灰色  2TB; 【美版资源机】银色 1TB; 【美版资源机】深蓝色1TB; 【美版资源机】深蓝色 2TB; 【美版资源机】橙色 2TB; 【美版资源机】橙色1TB; 2TB; 1TB,https://img30.360buyimg.com/popshop/jfs/t1/93510/14/4432/11519/5de76578E2452be1b/9fc5ba60af805071.jpg | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/464913/17/7032/134227/6a3f3d0fFacbbfb74/00833e83e8b6a429.png.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/436347/26/14143/34350/6a0edc66F5ccc5d71/0083320320d288a1.png.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/423260/20/4420/82084/69e60b18Fef6b6624/00833203207a4fce.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100256175521.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100256175521.html,storage/raw_html/手机/100256175521.html,100
100265316558,小米（MI）REDMI Note15 Pro 天玑7400-Ultra 7000mAh 龙晶玻璃十倍抗摔 IP68 8+256 子夜黑 红米 5G手机,1146.65,200000,98,小米京东自营旗舰店,小米（MI）,手机,国补领后价; Note 15 Pro+; Note 15 5G; Note 15 Pro; Note 14 5G; 子夜黑; 雪松白; 天青蓝; 云霞紫; 车厘子红,https://img30.360buyimg.com/popshop/jfs/t1/117618/20/26101/23875/62a2aac3Ea05e3885/84ef55eff3dc5e5d.jpg | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img10.360buyimg.com/imagetools/jfs/t1/282601/12/13228/557/67ebab9fFa2d58ceb/c9bc35c70619faa0.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/455813/6/14849/61096/6a38b506F5f3a91da/00833203206b9673.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/398878/24/10445/63638/69a6c012Fb716f622/00833203203b1ee7.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/396167/20/17721/51288/69a6c011F10e01121/0083320320e86484.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100265316558.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100265316558.html,storage/raw_html/手机/100265316558.html,100
100269228847,荣耀WIN Turbo 宋妍霏同款 10000mAh青海湖电池 荣耀鸿燕信号王 12+512 指定赢 AI游戏手机 国家补贴,2485.41,2000,99,荣耀京东自营旗舰店,荣耀（HONOR）,手机,国补领后价; 快开黑; 指定赢; 不怕蓝; 12GB+256GB; 12GB+512GB; 16GB+512GB; 官方标配; 京补合约再减200,https://img30.360buyimg.com/popshop/jfs/t1/6997/27/5197/8479/5bdbedb6Eb8e2ff7f/ebc913b8c18a58e0.jpg | https://img11.360buyimg.com/img/jfs/t1/273656/23/29811/731/681b1e9aF9ce3b5bc/6102ba8228118daf.png.avif | https://img13.360buyimg.com/imagetools/jfs/t1/360191/26/12093/574/692994a4F40f76eb1/b09679a22e76c60c.png | https://img13.360buyimg.com/imagetools/jfs/t1/275881/32/10014/609/67e39713F50c8410d/d3fd68c5d0332d21.png | https://img12.360buyimg.com/imagetools/jfs/t1/272004/3/10316/603/67e3970eF48112794/73b06855fc070f75.png | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t20280623/464309/18/3841/122102/6a3b8cc0Fb4135fd4/0a02320320865a03.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/440546/39/13247/99544/6a193771Ff39f9c6d/0083320320c51c3b.jpg.avif | https://img10.360buyimg.com/pcpubliccms/s228x228_jfs/t1/443961/36/3549/120067/6a19376dF7a375006/0083320320cae0ba.jpg.avif,path { fill: inherit; }京东首页 ||| path { fill: inherit } 首页购物车我的客服,{},https://item.jd.com/100269228847.html,2026-07-08 21:28:20,jd_direct,https://item.jd.com/100269228847.html,storage/raw_html/手机/100269228847.html,100
